"","address","lat","lon","id","name","rating","types","type"
"66","Górczewska 69/73, 01-401 Warszawa, Poland",52.2365241,20.9533525,"d3cc337547f797ab74120249a600a081afb6f843","Park Wodny Moczydło",3.8,"{point_of_interest: 1, establishment: 1}","park"
"67","Górczewska 124, 01-460 Warszawa, Poland",52.241491,20.932606,"7b8193bf71ca6c11537680af88d0dc3ce8dec248","Militaria.pl - Warszawa - Wola Park",4.3,"{clothing_store: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"68","Maślaków 1, 02-973 Warszawa, Poland",52.1138246,21.0941265,"d5667fcb291912ae889077b5faf93277deef7d1e","Park Linowy w Powsinie",4.3,"{point_of_interest: 1, establishment: 1}","park"
"69","Byłych Więźniów Twierdzy Zakroczymskiej 35, 05-170 Zakroczym, Poland",52.4404973,20.6305969,"a81bac8f4438d8ce2415c02e47d6000c8806a7ec","Lider Parking Modlin Żółty",3.9,"{parking: 1, point_of_interest: 1, establishment: 1}","park"
"70","Stawowa 9, 08-470 Wilga, Poland",51.843838,21.386518,"55107e58d68e4962e8cb91317c39379fba4a26fc","Rodzinny Park Rozrywki Wodna Kraina",3.4,"{amusement_park: 1, natural_feature: 1, point_of_interest: 1, establishment: 1}","park"
"71","Julinek 1, 05-084 Leszno, Poland",52.275201,20.590712,"93a49f51cbced063d9f4aeeae065408e86896922","Park Rozrywki Julinek",4.5,"{amusement_park: 1, bar: 1, lodging: 1, restaurant: 1, food: 1, point_of_interest: 1, establishment: 1}","park"
"72","Dominika Merliniego 4, 02-511 Warszawa, Poland",52.1949955,21.0263307,"39d31777ac05c627466ea2ca15de0c3abdf4cd50","Basen Wodny Park",4,"{point_of_interest: 1, establishment: 1}","park"
"73","aleja Zieleniecka 6/8, Warszawa, Poland",52.2445317,21.0495869,"a62372242041385b199ce7e6b0eecafcde77e4c4","Dedek Park",3.8,"{bakery: 1, bar: 1, lodging: 1, restaurant: 1, food: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"74","Heroldów 1, 01-991 Warszawa, Poland",52.304381,20.934427,"a2c1ea96eda819345fe25aa158365bc103f1f018","Hotel Holiday Park",4.3,"{lodging: 1, restaurant: 1, food: 1, point_of_interest: 1, establishment: 1}","park"
"75","Górczewska 124, 01-460 Warszawa, Poland",52.2415386,20.9317231,"5a767f3ffc3278d7640dc22d1031c3349aaa7843","Wola Park",4.4,"{shopping_mall: 1, point_of_interest: 1, establishment: 1}","park"
"76","1 Praskiego Pułku 89, Warszawa, Poland",52.2323295,21.2245635,"ece10533e856277011060355834817e4758d941e","Villa Park Wesoła",3.2,"{restaurant: 1, food: 1, point_of_interest: 1, establishment: 1}","park"
"77","Malborska 41, 03-286 Warszawa, Poland",52.304567,21.079055,"ced80b71930c1cb68396243a518f07fc66697564","Targówek Park Handlowy",4.2,"{shopping_mall: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"78","Adama Mickiewicza 41, 05-260 Marki, Poland",52.326623,21.091672,"bca3715b64a2e0b9460ad64ea8d79bab0b235355","Olimpik Park",NA,"{gym: 1, health: 1, point_of_interest: 1, establishment: 1}","park"
"79","Aleje Jerozolimskie 181, Warszawa, Poland",52.210777,20.952075,"a7baa6dc68a452c4203f0b4e6543ac9a34e7395b","Adgar Park West",NA,"{health: 1, finance: 1, clothing_store: 1, store: 1, point_of_interest: 1, establishment: 1}","park"
"80","plac Szwedzki 3, 05-090 Janki, Poland",52.1348407,20.8963253,"e227c785a0b393817b4644c7e56924a6a29baaf0","Park Handlowy Janki",4.4,"{shopping_mall: 1, point_of_interest: 1, establishment: 1}","park"
