"","address","lat","lon","id","name","rating","types","type"
"59","aleja Tysiąclecia 2, Piastów, Poland",52.1789867,20.8405092,"c4cc9dc3c7eb1d0919c0bcd393204a20cfee8982","Salon Szyk",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"60","Młynarska 4A, Piaseczno, Poland",52.0776259,21.026713,"218d8a686ff19d8361c45654cc2c6ed3daa669ae","Klaudia. Salon fryzjerski",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"61","aleja Komisji Edukacji Narodowej 36, 02-797 Warszawa, Poland",52.1395464,21.0584154,"574e8f63aca3377390a3303a707a968e09142ab8","Studio Angel - fryzjer, salon fryzjerski, tipsy, manicure",NA,"{beauty_salon: 1, hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"62","Duchnicka 3, 01-796 Warszawa, Poland",52.256291,20.970067,"f50f2bac646ef01c3e424c6e90e159a950ea0db7","Miodek Hair House. Rafał Miodek. Salon Defabtyka",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"63","Emilii Plater 49, Warszawa, Poland",52.2324569,21.0028276,"f74842c849c5c94e6e1db62e4ffdb734e0b672a3","Pearl Beauty Clinic & Spa",NA,"{spa: 1, hair_care: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"64","Szkoły Orląt 4, 03-983 Warszawa, Poland",52.2277798,21.1071209,"3efd05d2af08d7cdfc74be1457fa9de96d32d509","Studio M Salon Fryzjersko Kosmetyczny",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"65","Szmaragdowa 1, 05-806 Komorów, Poland",52.1501503,20.8127505,"cc8c649306f29a43d426e38dacacfb6766f7d410","Salon fryzjerski PATRYCJA",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"66","aleja Jana Pawła II 41A, Warszawa, Poland",52.24265,20.992175,"233fc687fbb87bfe8e62d138623ee24a10a3c45a","Haircut Express",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"67","Wojska Polskiego 78, 05-152 Jesionka, Poland",52.3733875,20.6796261,"e3df67bebdbd9507bddec8d661d90628899af283","Strzyżenie psów i kotów",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"68","Vogla 62, 02-990 Warszawa, Poland",52.165152,21.109872,"42beb52a08e2602fbe66582617e12c712aa3ba12","Salon Lok&Roll - Plac Vogla - fryzjer, kosmetyka Wilanów",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"69","Anecińska 18, 03-106 Warszawa, Poland",52.330355,20.965906,"5a920109e3656682f94c0ad6e67d572bcde0259b","Studio Kreacji "" Bajka "" Agnieszka Bajkowska",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"70","Bałuckiego 12, Warszawa, Poland",52.1993321,21.0212315,"075f13404f46cfc51b52425a7baad1b0578c3c00","Garaż12",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"71","Naddnieprzańska 26, Warszawa, Poland",52.2369227,21.1312878,"47916714090f3577cd850a38eaf8eecd664325ee","Zoli. Studio fryzjersko - kosmetyczne. Rosłaniec M.",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"72","Chmielna 102, 00-801 Warszawa, Poland",52.2319258,21.0120991,"ce410892c222f06fb25aaf6e41732ca07c9e6ec9","Zaremba Daniela. Zakład fryzjerski",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"73","Warszawska 252, 05-092 Łomianki, Poland",52.3424849,20.883122,"d805bc4cd6483a532c3dbbf4547aed2c1db1795e","Salon Fryzjerski",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"74","Stalowa 60/64, Warszawa, Poland",52.2633418,21.0502388,"7fbd37208c2c5ad92a7196a7c3d8992347e0e4b1","Salon Fryzjerski ""Comtesse""",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"75","Próżna 5, Warszawa, Poland",52.2364785,21.0055978,"6c0cd1277c591f9994a934d2d008e5aec8572c76","Zakład fryzjerski",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"76","Wałbrzyska 11, Warszawa, Poland",52.173022,21.0253181,"f99728c7aa4227676f03350e93277b7b0b4e2b85","Fryzjer La Como",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"77","Bracka 18, Warszawa, Poland",52.23175,21.0171259,"ec39960875acb7948835c3549d0584c3b06748f7","Kuchnia Fryzjera",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"78","Geodetów 23E, 05-500 Józefosław, Poland",52.0930213,21.0410207,"0abca3bfd490ef61044b504fbfc6b3a7414d70fb","Tuan Club",3.9,"{gym: 1, hair_care: 1, spa: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"79","Geodetów 23e, Józefosław, 05-500 Piaseczno, Poland",52.0929731,21.041034,"74f476dd391c644e6ee730fc8f0a2057aec48940","Tuan Day Spa",NA,"{spa: 1, hair_care: 1, health: 1, point_of_interest: 1, establishment: 1}","fryzjer"
"80","Chodakowska 12, 03-826 Warszawa, Poland",52.2486534,21.0673781,"c3971d01bf9e2bc9918d26df7a784eca0f3c8796","Atelier Olga Róziecka - Pracownia Urody",NA,"{hair_care: 1, point_of_interest: 1, establishment: 1}","fryzjer"
